Region,Country,State,City,Month,Day,Year,AvgTemperature,Date
Africa,Algeria,,Algiers,2,24,1996,45.9,1996-02-24
Africa,Algeria,,Algiers,2,25,1996,54.4,1996-02-25
Africa,Algeria,,Algiers,2,26,1996,52.5,1996-02-26
Africa,Algeria,,Algiers,2,27,1996,49.0,1996-02-27
Africa,Algeria,,Algiers,2,28,1996,50.2,1996-02-28
Africa,Algeria,,Algiers,2,29,1996,51.7,1996-02-29
Africa,Algeria,,Algiers,3,1,1996,48.6,1996-03-01
Africa,Algeria,,Algiers,3,2,1996,49.5,1996-03-02
Africa,Algeria,,Algiers,3,3,1996,51.6,1996-03-03
Africa,Algeria,,Algiers,3,4,1996,50.3,1996-03-04
Africa,Algeria,,Algiers,3,5,1996,50.7,1996-03-05
Africa,Algeria,,Algiers,3,6,1996,57.7,1996-03-06
Africa,Algeria,,Algiers,3,7,1996,56.5,1996-03-07
Africa,Algeria,,Algiers,3,8,1996,55.3,1996-03-08
Africa,Algeria,,Algiers,3,9,1996,59.8,1996-03-09
Africa,Algeria,,Algiers,3,10,1996,55.4,1996-03-10
Africa,Algeria,,Algiers,3,11,1996,53.3,1996-03-11
Africa,Algeria,,Algiers,3,12,1996,51.4,1996-03-12
Africa,Algeria,,Algiers,3,13,1996,53.8,1996-03-13
Africa,Algeria,,Algiers,3,14,1996,52.4,1996-03-14
Africa,Algeria,,Algiers,3,15,1996,50.9,1996-03-15
Africa,Algeria,,Algiers,3,16,1996,51.0,1996-03-16
Africa,Algeria,,Algiers,3,17,1996,49.4,1996-03-17
Africa,Algeria,,Algiers,3,18,1996,50.1,1996-03-18
Africa,Algeria,,Algiers,3,19,1996,50.4,1996-03-19
Africa,Algeria,,Algiers,3,20,1996,56.1,1996-03-20
Africa,Algeria,,Algiers,3,21,1996,57.2,1996-03-21
Africa,Algeria,,Algiers,3,22,1996,60.4,1996-03-22
Africa,Algeria,,Algiers,3,23,1996,65.5,1996-03-23
Africa,Algeria,,Algiers,3,24,1996,72.4,1996-03-24
Africa,Algeria,,Algiers,3,25,1996,64.2,1996-03-25
Africa,Algeria,,Algiers,3,26,1996,61.5,1996-03-26
Africa,Algeria,,Algiers,3,27,1996,60.2,1996-03-27
Africa,Algeria,,Algiers,3,28,1996,60.3,1996-03-28
Africa,Algeria,,Algiers,3,29,1996,58.9,1996-03-29
Africa,Algeria,,Algiers,3,30,1996,63.6,1996-03-30
Africa,Algeria,,Algiers,3,31,1996,62.4,1996-03-31
Africa,Algeria,,Algiers,4,1,1996,60.5,1996-04-01
Africa,Algeria,,Algiers,4,2,1996,61.6,1996-04-02
Africa,Algeria,,Algiers,4,3,1996,55.4,1996-04-03
Africa,Algeria,,Algiers,4,4,1996,50.6,1996-04-04
Africa,Algeria,,Algiers,4,5,1996,53.2,1996-04-05
Africa,Algeria,,Algiers,4,6,1996,55.1,1996-04-06
Africa,Algeria,,Algiers,4,7,1996,55.0,1996-04-07
Africa,Algeria,,Algiers,4,8,1996,56.9,1996-04-08
Africa,Algeria,,Algiers,4,9,1996,56.3,1996-04-09
Africa,Algeria,,Algiers,4,10,1996,55.6,1996-04-10
Africa,Algeria,,Algiers,4,11,1996,59.5,1996-04-11
Africa,Algeria,,Algiers,4,12,1996,59.1,1996-04-12
Africa,Algeria,,Algiers,4,13,1996,61.0,1996-04-13
Africa,Algeria,,Algiers,4,14,1996,61.2,1996-04-14
Africa,Algeria,,Algiers,4,15,1996,57.9,1996-04-15
Africa,Algeria,,Algiers,4,16,1996,58.9,1996-04-16
Africa,Algeria,,Algiers,4,17,1996,61.3,1996-04-17
Africa,Algeria,,Algiers,4,18,1996,54.0,1996-04-18
Africa,Algeria,,Algiers,4,19,1996,60.4,1996-04-19
Africa,Algeria,,Algiers,4,20,1996,74.1,1996-04-20
Africa,Algeria,,Algiers,4,21,1996,68.0,1996-04-21
Africa,Algeria,,Algiers,4,22,1996,68.6,1996-04-22
Africa,Algeria,,Algiers,4,23,1996,64.7,1996-04-23
Africa,Algeria,,Algiers,4,24,1996,59.0,1996-04-24
Africa,Algeria,,Algiers,4,25,1996,58.2,1996-04-25
Africa,Algeria,,Algiers,4,26,1996,59.4,1996-04-26
Africa,Algeria,,Algiers,4,27,1996,58.8,1996-04-27
Africa,Algeria,,Algiers,4,28,1996,57.7,1996-04-28
Africa,Algeria,,Algiers,4,29,1996,58.6,1996-04-29
Africa,Algeria,,Algiers,4,30,1996,60.5,1996-04-30
Africa,Algeria,,Algiers,5,1,1996,60.7,1996-05-01
Africa,Algeria,,Algiers,5,2,1996,62.6,1996-05-02
Africa,Algeria,,Algiers,5,3,1996,63.3,1996-05-03
Africa,Algeria,,Algiers,5,4,1996,63.2,1996-05-04
Africa,Algeria,,Algiers,5,5,1996,62.5,1996-05-05
Africa,Algeria,,Algiers,5,6,1996,66.4,1996-05-06
Africa,Algeria,,Algiers,5,7,1996,63.1,1996-05-07
Africa,Algeria,,Algiers,5,8,1996,64.9,1996-05-08
Africa,Algeria,,Algiers,5,9,1996,64.6,1996-05-09
Africa,Algeria,,Algiers,5,10,1996,62.2,1996-05-10
Africa,Algeria,,Algiers,5,11,1996,61.8,1996-05-11
Africa,Algeria,,Algiers,5,12,1996,61.1,1996-05-12
Africa,Algeria,,Algiers,5,13,1996,60.5,1996-05-13
Africa,Algeria,,Algiers,5,14,1996,61.0,1996-05-14
Africa,Algeria,,Algiers,5,15,1996,63.6,1996-05-15
Africa,Algeria,,Algiers,5,16,1996,64.4,1996-05-16
Africa,Algeria,,Algiers,5,17,1996,69.0,1996-05-17
Africa,Algeria,,Algiers,5,18,1996,67.0,1996-05-18
Africa,Algeria,,Algiers,5,19,1996,64.7,1996-05-19
Africa,Algeria,,Algiers,5,20,1996,61.8,1996-05-20
Africa,Algeria,,Algiers,5,21,1996,60.6,1996-05-21
Africa,Algeria,,Algiers,5,22,1996,61.0,1996-05-22
Africa,Algeria,,Algiers,5,23,1996,62.4,1996-05-23
Africa,Algeria,,Algiers,5,24,1996,64.6,1996-05-24
Africa,Algeria,,Algiers,5,25,1996,66.2,1996-05-25
Africa,Algeria,,Algiers,5,26,1996,66.3,1996-05-26
Africa,Algeria,,Algiers,5,27,1996,67.0,1996-05-27
Africa,Algeria,,Algiers,5,28,1996,67.5,1996-05-28
Africa,Algeria,,Algiers,5,29,1996,66.3,1996-05-29
Africa,Algeria,,Algiers,5,30,1996,66.0,1996-05-30
Africa,Algeria,,Algiers,5,31,1996,66.1,1996-05-31
Africa,Algeria,,Algiers,6,1,1996,68.0,1996-06-01
Africa,Algeria,,Algiers,6,2,1996,67.1,1996-06-02
Africa,Algeria,,Algiers,6,3,1996,65.0,1996-06-03
Africa,Algeria,,Algiers,6,4,1996,63.8,1996-06-04
Africa,Algeria,,Algiers,6,5,1996,65.8,1996-06-05
Africa,Algeria,,Algiers,6,6,1996,67.6,1996-06-06
Africa,Algeria,,Algiers,6,7,1996,68.0,1996-06-07
Africa,Algeria,,Algiers,6,8,1996,71.6,1996-06-08
Africa,Algeria,,Algiers,6,9,1996,71.6,1996-06-09
Africa,Algeria,,Algiers,6,10,1996,72.0,1996-06-10
Africa,Algeria,,Algiers,6,11,1996,72.3,1996-06-11
Africa,Algeria,,Algiers,6,12,1996,73.0,1996-06-12
Africa,Algeria,,Algiers,6,13,1996,72.7,1996-06-13
Africa,Algeria,,Algiers,6,14,1996,72.6,1996-06-14
Africa,Algeria,,Algiers,6,15,1996,71.6,1996-06-15
Africa,Algeria,,Algiers,6,16,1996,72.7,1996-06-16
Africa,Algeria,,Algiers,6,17,1996,74.1,1996-06-17
Africa,Algeria,,Algiers,6,18,1996,72.6,1996-06-18
Africa,Algeria,,Algiers,6,19,1996,74.0,1996-06-19
Africa,Algeria,,Algiers,6,20,1996,78.9,1996-06-20
Africa,Algeria,,Algiers,6,21,1996,81.4,1996-06-21
Africa,Algeria,,Algiers,6,22,1996,74.4,1996-06-22
Africa,Algeria,,Algiers,6,23,1996,69.6,1996-06-23
Africa,Algeria,,Algiers,6,24,1996,65.2,1996-06-24
Africa,Algeria,,Algiers,6,25,1996,64.7,1996-06-25
Africa,Algeria,,Algiers,6,26,1996,67.0,1996-06-26
Africa,Algeria,,Algiers,6,27,1996,67.7,1996-06-27
Africa,Algeria,,Algiers,6,28,1996,68.8,1996-06-28
Africa,Algeria,,Algiers,6,29,1996,72.2,1996-06-29
Africa,Algeria,,Algiers,6,30,1996,71.5,1996-06-30
Africa,Algeria,,Algiers,7,1,1996,72.8,1996-07-01
Africa,Algeria,,Algiers,7,2,1996,77.4,1996-07-02
Africa,Algeria,,Algiers,7,3,1996,73.7,1996-07-03
Africa,Algeria,,Algiers,7,4,1996,74.4,1996-07-04
Africa,Algeria,,Algiers,7,5,1996,78.5,1996-07-05
Africa,Algeria,,Algiers,7,6,1996,78.8,1996-07-06
Africa,Algeria,,Algiers,7,7,1996,79.7,1996-07-07
Africa,Algeria,,Algiers,7,8,1996,74.3,1996-07-08
Africa,Algeria,,Algiers,7,9,1996,69.3,1996-07-09
Africa,Algeria,,Algiers,7,10,1996,71.2,1996-07-10
Africa,Algeria,,Algiers,7,11,1996,71.6,1996-07-11
Africa,Algeria,,Algiers,7,12,1996,71.0,1996-07-12
Africa,Algeria,,Algiers,7,13,1996,69.5,1996-07-13
Africa,Algeria,,Algiers,7,14,1996,70.6,1996-07-14
Africa,Algeria,,Algiers,7,15,1996,72.0,1996-07-15
Africa,Algeria,,Algiers,7,16,1996,76.0,1996-07-16
Africa,Algeria,,Algiers,7,17,1996,74.0,1996-07-17
Africa,Algeria,,Algiers,7,18,1996,73.6,1996-07-18
Africa,Algeria,,Algiers,7,19,1996,75.7,1996-07-19
Africa,Algeria,,Algiers,7,20,1996,77.1,1996-07-20
Africa,Algeria,,Algiers,7,21,1996,76.0,1996-07-21
Africa,Algeria,,Algiers,7,22,1996,75.6,1996-07-22
Africa,Algeria,,Algiers,7,23,1996,82.5,1996-07-23
Africa,Algeria,,Algiers,7,24,1996,87.9,1996-07-24
Africa,Algeria,,Algiers,7,25,1996,88.1,1996-07-25
Africa,Algeria,,Algiers,7,26,1996,81.2,1996-07-26
Africa,Algeria,,Algiers,7,27,1996,78.0,1996-07-27
Africa,Algeria,,Algiers,7,28,1996,75.1,1996-07-28
Africa,Algeria,,Algiers,7,29,1996,77.7,1996-07-29
Africa,Algeria,,Algiers,7,30,1996,79.2,1996-07-30
Africa,Algeria,,Algiers,7,31,1996,78.6,1996-07-31
Africa,Algeria,,Algiers,8,1,1996,76.0,1996-08-01
Africa,Algeria,,Algiers,8,2,1996,76.8,1996-08-02
Africa,Algeria,,Algiers,8,3,1996,77.9,1996-08-03
Africa,Algeria,,Algiers,8,4,1996,79.0,1996-08-04
Africa,Algeria,,Algiers,8,5,1996,77.9,1996-08-05
Africa,Algeria,,Algiers,8,6,1996,79.0,1996-08-06
Africa,Algeria,,Algiers,8,7,1996,81.6,1996-08-07
Africa,Algeria,,Algiers,8,8,1996,80.5,1996-08-08
Africa,Algeria,,Algiers,8,9,1996,77.8,1996-08-09
Africa,Algeria,,Algiers,8,10,1996,77.7,1996-08-10
Africa,Algeria,,Algiers,8,11,1996,81.1,1996-08-11
Africa,Algeria,,Algiers,8,12,1996,77.8,1996-08-12
Africa,Algeria,,Algiers,8,13,1996,77.3,1996-08-13
Africa,Algeria,,Algiers,8,14,1996,79.2,1996-08-14
Africa,Algeria,,Algiers,8,15,1996,80.2,1996-08-15
Africa,Algeria,,Algiers,8,16,1996,79.5,1996-08-16
Africa,Algeria,,Algiers,8,17,1996,77.3,1996-08-17
Africa,Algeria,,Algiers,8,18,1996,73.6,1996-08-18
Africa,Algeria,,Algiers,8,19,1996,75.2,1996-08-19
Africa,Algeria,,Algiers,8,20,1996,78.1,1996-08-20
Africa,Algeria,,Algiers,8,21,1996,77.6,1996-08-21
Africa,Algeria,,Algiers,8,22,1996,74.0,1996-08-22
Africa,Algeria,,Algiers,8,23,1996,76.2,1996-08-23
Africa,Algeria,,Algiers,8,24,1996,75.6,1996-08-24
Africa,Algeria,,Algiers,8,25,1996,77.7,1996-08-25
Africa,Algeria,,Algiers,8,26,1996,86.4,1996-08-26
Africa,Algeria,,Algiers,8,27,1996,82.4,1996-08-27
Africa,Algeria,,Algiers,8,28,1996,78.4,1996-08-28
Africa,Algeria,,Algiers,8,29,1996,76.1,1996-08-29
Africa,Algeria,,Algiers,8,30,1996,75.4,1996-08-30
Africa,Algeria,,Algiers,8,31,1996,75.0,1996-08-31
Africa,Algeria,,Algiers,9,1,1996,72.4,1996-09-01
Africa,Algeria,,Algiers,9,2,1996,71.0,1996-09-02
Africa,Algeria,,Algiers,9,3,1996,68.0,1996-09-03
Africa,Algeria,,Algiers,9,4,1996,70.1,1996-09-04
Africa,Algeria,,Algiers,9,5,1996,71.9,1996-09-05
Africa,Algeria,,Algiers,9,6,1996,73.9,1996-09-06
Africa,Algeria,,Algiers,9,7,1996,76.2,1996-09-07
Africa,Algeria,,Algiers,9,8,1996,77.1,1996-09-08
Africa,Algeria,,Algiers,9,9,1996,73.0,1996-09-09
Africa,Algeria,,Algiers,9,10,1996,68.9,1996-09-10
Africa,Algeria,,Algiers,9,11,1996,76.4,1996-09-11
Africa,Algeria,,Algiers,9,12,1996,75.4,1996-09-12
Africa,Algeria,,Algiers,9,13,1996,72.3,1996-09-13
Africa,Algeria,,Algiers,9,14,1996,69.4,1996-09-14
Africa,Algeria,,Algiers,9,15,1996,69.5,1996-09-15
Africa,Algeria,,Algiers,9,16,1996,69.7,1996-09-16
Africa,Algeria,,Algiers,9,17,1996,69.8,1996-09-17
Africa,Algeria,,Algiers,9,18,1996,72.5,1996-09-18
Africa,Algeria,,Algiers,9,19,1996,72.1,1996-09-19
Africa,Algeria,,Algiers,9,20,1996,68.2,1996-09-20
Africa,Algeria,,Algiers,9,21,1996,72.8,1996-09-21
Africa,Algeria,,Algiers,9,22,1996,68.8,1996-09-22
Africa,Algeria,,Algiers,9,23,1996,67.5,1996-09-23
Africa,Algeria,,Algiers,9,24,1996,65.9,1996-09-24
Africa,Algeria,,Algiers,9,25,1996,69.1,1996-09-25
Africa,Algeria,,Algiers,9,26,1996,69.6,1996-09-26
Africa,Algeria,,Algiers,9,27,1996,65.7,1996-09-27
Africa,Algeria,,Algiers,9,28,1996,66.4,1996-09-28
Africa,Algeria,,Algiers,9,29,1996,66.4,1996-09-29
Africa,Algeria,,Algiers,9,30,1996,65.5,1996-09-30
Africa,Algeria,,Algiers,10,1,1996,67.4,1996-10-01
Africa,Algeria,,Algiers,10,2,1996,67.9,1996-10-02
Africa,Algeria,,Algiers,10,3,1996,63.4,1996-10-03
Africa,Algeria,,Algiers,10,4,1996,63.1,1996-10-04
Africa,Algeria,,Algiers,10,5,1996,60.8,1996-10-05
Africa,Algeria,,Algiers,10,6,1996,57.3,1996-10-06
Africa,Algeria,,Algiers,10,7,1996,57.9,1996-10-07
Africa,Algeria,,Algiers,10,8,1996,61.7,1996-10-08
Africa,Algeria,,Algiers,10,9,1996,61.9,1996-10-09
Africa,Algeria,,Algiers,10,10,1996,61.2,1996-10-10
Africa,Algeria,,Algiers,10,11,1996,62.2,1996-10-11
Africa,Algeria,,Algiers,10,12,1996,62.0,1996-10-12
Africa,Algeria,,Algiers,10,13,1996,64.4,1996-10-13
Africa,Algeria,,Algiers,10,14,1996,67.4,1996-10-14
Africa,Algeria,,Algiers,10,15,1996,64.5,1996-10-15
Africa,Algeria,,Algiers,10,16,1996,62.3,1996-10-16
Africa,Algeria,,Algiers,10,17,1996,61.9,1996-10-17
Africa,Algeria,,Algiers,10,18,1996,65.5,1996-10-18
Africa,Algeria,,Algiers,10,19,1996,63.7,1996-10-19
Africa,Algeria,,Algiers,10,20,1996,63.7,1996-10-20
Africa,Algeria,,Algiers,10,21,1996,60.2,1996-10-21
Africa,Algeria,,Algiers,10,22,1996,60.7,1996-10-22
Africa,Algeria,,Algiers,10,23,1996,61.1,1996-10-23
Africa,Algeria,,Algiers,10,24,1996,61.8,1996-10-24
Africa,Algeria,,Algiers,10,25,1996,61.4,1996-10-25
Africa,Algeria,,Algiers,10,26,1996,60.1,1996-10-26
Africa,Algeria,,Algiers,10,27,1996,61.1,1996-10-27
Africa,Algeria,,Algiers,10,28,1996,61.3,1996-10-28
Africa,Algeria,,Algiers,10,29,1996,60.1,1996-10-29
Africa,Algeria,,Algiers,10,30,1996,63.8,1996-10-30
Africa,Algeria,,Algiers,10,31,1996,57.0,1996-10-31
Africa,Algeria,,Algiers,11,1,1996,56.9,1996-11-01
Africa,Algeria,,Algiers,11,2,1996,55.3,1996-11-02
Africa,Algeria,,Algiers,11,3,1996,55.1,1996-11-03
Africa,Algeria,,Algiers,11,4,1996,56.5,1996-11-04
Africa,Algeria,,Algiers,11,5,1996,58.8,1996-11-05
Africa,Algeria,,Algiers,11,6,1996,59.9,1996-11-06
Africa,Algeria,,Algiers,11,7,1996,54.7,1996-11-07
Africa,Algeria,,Algiers,11,8,1996,55.6,1996-11-08
Africa,Algeria,,Algiers,11,9,1996,56.3,1996-11-09
Africa,Algeria,,Algiers,11,10,1996,57.1,1996-11-10
Africa,Algeria,,Algiers,11,11,1996,65.7,1996-11-11
Africa,Algeria,,Algiers,11,12,1996,76.9,1996-11-12
Africa,Algeria,,Algiers,11,13,1996,72.1,1996-11-13
Africa,Algeria,,Algiers,11,14,1996,61.0,1996-11-14
Africa,Algeria,,Algiers,11,15,1996,60.6,1996-11-15
Africa,Algeria,,Algiers,11,16,1996,59.1,1996-11-16
Africa,Algeria,,Algiers,11,17,1996,57.9,1996-11-17
Africa,Algeria,,Algiers,11,18,1996,56.8,1996-11-18
Africa,Algeria,,Algiers,11,19,1996,54.6,1996-11-19
Africa,Algeria,,Algiers,11,20,1996,62.5,1996-11-20
Africa,Algeria,,Algiers,11,21,1996,61.8,1996-11-21
Africa,Algeria,,Algiers,11,22,1996,61.4,1996-11-22
Africa,Algeria,,Algiers,11,23,1996,57.8,1996-11-23
Africa,Algeria,,Algiers,11,24,1996,57.1,1996-11-24
Africa,Algeria,,Algiers,11,25,1996,56.1,1996-11-25
Africa,Algeria,,Algiers,11,26,1996,62.7,1996-11-26
Africa,Algeria,,Algiers,11,27,1996,63.4,1996-11-27
Africa,Algeria,,Algiers,11,28,1996,59.8,1996-11-28
Africa,Algeria,,Algiers,11,29,1996,52.9,1996-11-29
Africa,Algeria,,Algiers,11,30,1996,51.1,1996-11-30
Africa,Algeria,,Algiers,12,1,1996,59.7,1996-12-01
Africa,Algeria,,Algiers,12,2,1996,56.0,1996-12-02
Africa,Algeria,,Algiers,12,3,1996,52.4,1996-12-03
Africa,Algeria,,Algiers,12,4,1996,52.1,1996-12-04
Africa,Algeria,,Algiers,12,5,1996,60.4,1996-12-05
Africa,Algeria,,Algiers,12,6,1996,52.1,1996-12-06
Africa,Algeria,,Algiers,12,7,1996,50.5,1996-12-07
Africa,Algeria,,Algiers,12,8,1996,48.1,1996-12-08
Africa,Algeria,,Algiers,12,9,1996,48.9,1996-12-09
Africa,Algeria,,Algiers,12,10,1996,52.7,1996-12-10
Africa,Algeria,,Algiers,12,11,1996,51.2,1996-12-11
Africa,Algeria,,Algiers,12,12,1996,53.7,1996-12-12
Africa,Algeria,,Algiers,12,13,1996,57.1,1996-12-13
Africa,Algeria,,Algiers,12,14,1996,64.1,1996-12-14
Africa,Algeria,,Algiers,12,15,1996,59.5,1996-12-15
Africa,Algeria,,Algiers,12,16,1996,57.2,1996-12-16
Africa,Algeria,,Algiers,12,17,1996,54.3,1996-12-17
Africa,Algeria,,Algiers,12,18,1996,56.6,1996-12-18
Africa,Algeria,,Algiers,12,19,1996,59.8,1996-12-19
Africa,Algeria,,Algiers,12,20,1996,58.4,1996-12-20
Africa,Algeria,,Algiers,12,21,1996,66.9,1996-12-21
Africa,Algeria,,Algiers,12,22,1996,71.1,1996-12-22
Africa,Algeria,,Algiers,12,23,1996,58.9,1996-12-23
Africa,Algeria,,Algiers,12,24,1996,59.3,1996-12-24
Africa,Algeria,,Algiers,12,25,1996,58.7,1996-12-25
Africa,Algeria,,Algiers,12,26,1996,53.2,1996-12-26
Africa,Algeria,,Algiers,12,27,1996,49.2,1996-12-27
Africa,Algeria,,Algiers,12,28,1996,43.9,1996-12-28
Africa,Algeria,,Algiers,12,29,1996,55.2,1996-12-29
Africa,Algeria,,Algiers,12,30,1996,51.6,1996-12-30
Africa,Algeria,,Algiers,12,31,1996,56.6,1996-12-31
Africa,Algeria,,Algiers,1,1,1997,57.7,1997-01-01
Africa,Algeria,,Algiers,1,2,1997,59.0,1997-01-02
Africa,Algeria,,Algiers,1,3,1997,57.7,1997-01-03
Africa,Algeria,,Algiers,1,4,1997,53.7,1997-01-04
Africa,Algeria,,Algiers,1,5,1997,49.3,1997-01-05
Africa,Algeria,,Algiers,1,6,1997,52.8,1997-01-06
Africa,Algeria,,Algiers,1,7,1997,48.6,1997-01-07
Africa,Algeria,,Algiers,1,8,1997,50.0,1997-01-08
Africa,Algeria,,Algiers,1,9,1997,58.2,1997-01-09
Africa,Algeria,,Algiers,1,10,1997,55.3,1997-01-10
Africa,Algeria,,Algiers,1,11,1997,50.2,1997-01-11
Africa,Algeria,,Algiers,1,12,1997,48.2,1997-01-12
Africa,Algeria,,Algiers,1,13,1997,49.5,1997-01-13
Africa,Algeria,,Algiers,1,14,1997,54.6,1997-01-14
Africa,Algeria,,Algiers,1,15,1997,58.7,1997-01-15
Africa,Algeria,,Algiers,1,16,1997,60.1,1997-01-16
Africa,Algeria,,Algiers,1,17,1997,52.8,1997-01-17
Africa,Algeria,,Algiers,1,18,1997,53.9,1997-01-18
Africa,Algeria,,Algiers,1,19,1997,57.2,1997-01-19
Africa,Algeria,,Algiers,1,20,1997,67.3,1997-01-20
Africa,Algeria,,Algiers,1,21,1997,67.9,1997-01-21
Africa,Algeria,,Algiers,1,22,1997,65.0,1997-01-22
Africa,Algeria,,Algiers,1,23,1997,62.6,1997-01-23
Africa,Algeria,,Algiers,1,24,1997,54.3,1997-01-24
Africa,Algeria,,Algiers,1,25,1997,53.7,1997-01-25
Africa,Algeria,,Algiers,1,26,1997,52.7,1997-01-26
Africa,Algeria,,Algiers,1,27,1997,53.8,1997-01-27
Africa,Algeria,,Algiers,1,28,1997,50.1,1997-01-28
Africa,Algeria,,Algiers,1,29,1997,59.7,1997-01-29
Africa,Algeria,,Algiers,1,30,1997,57.7,1997-01-30
Africa,Algeria,,Algiers,1,31,1997,55.0,1997-01-31
Africa,Algeria,,Algiers,2,1,1997,55.4,1997-02-01
Africa,Algeria,,Algiers,2,2,1997,56.2,1997-02-02
Africa,Algeria,,Algiers,2,3,1997,54.0,1997-02-03
Africa,Algeria,,Algiers,2,4,1997,54.0,1997-02-04
Africa,Algeria,,Algiers,2,5,1997,52.7,1997-02-05
Africa,Algeria,,Algiers,2,6,1997,49.8,1997-02-06
Africa,Algeria,,Algiers,2,7,1997,49.5,1997-02-07
Africa,Algeria,,Algiers,2,8,1997,49.6,1997-02-08
Africa,Algeria,,Algiers,2,9,1997,51.0,1997-02-09
Africa,Algeria,,Algiers,2,10,1997,51.4,1997-02-10
Africa,Algeria,,Algiers,2,11,1997,51.0,1997-02-11
Africa,Algeria,,Algiers,2,12,1997,52.4,1997-02-12
Africa,Algeria,,Algiers,2,13,1997,56.0,1997-02-13
Africa,Algeria,,Algiers,2,14,1997,59.0,1997-02-14
Africa,Algeria,,Algiers,2,15,1997,57.4,1997-02-15
Africa,Algeria,,Algiers,2,16,1997,52.5,1997-02-16
Africa,Algeria,,Algiers,2,17,1997,51.4,1997-02-17
Africa,Algeria,,Algiers,2,18,1997,53.9,1997-02-18
Africa,Algeria,,Algiers,2,19,1997,50.7,1997-02-19
Africa,Algeria,,Algiers,2,20,1997,50.8,1997-02-20
Africa,Algeria,,Algiers,2,21,1997,51.9,1997-02-21
Africa,Algeria,,Algiers,2,22,1997,53.4,1997-02-22
Africa,Algeria,,Algiers,2,23,1997,58.3,1997-02-23
Africa,Algeria,,Algiers,2,24,1997,56.3,1997-02-24
Africa,Algeria,,Algiers,2,25,1997,54.6,1997-02-25
Africa,Algeria,,Algiers,2,26,1997,55.8,1997-02-26
Africa,Algeria,,Algiers,2,27,1997,54.2,1997-02-27
Africa,Algeria,,Algiers,2,28,1997,49.9,1997-02-28
Africa,Algeria,,Algiers,3,1,1997,50.2,1997-03-01
Africa,Algeria,,Algiers,3,2,1997,52.0,1997-03-02
Africa,Algeria,,Algiers,3,3,1997,52.3,1997-03-03
Africa,Algeria,,Algiers,3,4,1997,52.0,1997-03-04
Africa,Algeria,,Algiers,3,5,1997,53.6,1997-03-05
Africa,Algeria,,Algiers,3,6,1997,50.7,1997-03-06
Africa,Algeria,,Algiers,3,7,1997,55.6,1997-03-07
Africa,Algeria,,Algiers,3,8,1997,53.4,1997-03-08
Africa,Algeria,,Algiers,3,9,1997,52.9,1997-03-09
Africa,Algeria,,Algiers,3,10,1997,54.0,1997-03-10
Africa,Algeria,,Algiers,3,11,1997,49.9,1997-03-11
Africa,Algeria,,Algiers,3,12,1997,54.8,1997-03-12
Africa,Algeria,,Algiers,3,13,1997,50.6,1997-03-13
Africa,Algeria,,Algiers,3,14,1997,52.2,1997-03-14
Africa,Algeria,,Algiers,3,15,1997,52.3,1997-03-15
Africa,Algeria,,Algiers,3,16,1997,57.0,1997-03-16
Africa,Algeria,,Algiers,3,17,1997,53.5,1997-03-17
Africa,Algeria,,Algiers,3,18,1997,54.0,1997-03-18
Africa,Algeria,,Algiers,3,19,1997,56.1,1997-03-19
Africa,Algeria,,Algiers,3,20,1997,54.6,1997-03-20
Africa,Algeria,,Algiers,3,21,1997,54.2,1997-03-21
Africa,Algeria,,Algiers,3,22,1997,53.6,1997-03-22
Africa,Algeria,,Algiers,3,23,1997,53.0,1997-03-23
Africa,Algeria,,Algiers,3,24,1997,54.3,1997-03-24
Africa,Algeria,,Algiers,3,25,1997,54.5,1997-03-25
Africa,Algeria,,Algiers,3,26,1997,54.9,1997-03-26
Africa,Algeria,,Algiers,3,27,1997,54.6,1997-03-27
Africa,Algeria,,Algiers,3,28,1997,58.1,1997-03-28
Africa,Algeria,,Algiers,3,29,1997,55.1,1997-03-29
Africa,Algeria,,Algiers,3,30,1997,52.3,1997-03-30
Africa,Algeria,,Algiers,3,31,1997,52.9,1997-03-31
Africa,Algeria,,Algiers,4,1,1997,52.3,1997-04-01
Africa,Algeria,,Algiers,4,2,1997,54.0,1997-04-02
Africa,Algeria,,Algiers,4,3,1997,53.9,1997-04-03
Africa,Algeria,,Algiers,4,4,1997,57.2,1997-04-04
Africa,Algeria,,Algiers,4,5,1997,56.6,1997-04-05
Africa,Algeria,,Algiers,4,6,1997,56.1,1997-04-06
Africa,Algeria,,Algiers,4,7,1997,62.3,1997-04-07
Africa,Algeria,,Algiers,4,8,1997,63.1,1997-04-08
Africa,Algeria,,Algiers,4,9,1997,62.1,1997-04-09
Africa,Algeria,,Algiers,4,10,1997,60.7,1997-04-10
Africa,Algeria,,Algiers,4,11,1997,60.3,1997-04-11
Africa,Algeria,,Algiers,4,12,1997,55.4,1997-04-12
Africa,Algeria,,Algiers,4,13,1997,58.0,1997-04-13
Africa,Algeria,,Algiers,4,14,1997,62.7,1997-04-14
Africa,Algeria,,Algiers,4,15,1997,60.1,1997-04-15
Africa,Algeria,,Algiers,4,16,1997,62.0,1997-04-16
Africa,Algeria,,Algiers,4,17,1997,59.6,1997-04-17
Africa,Algeria,,Algiers,4,18,1997,59.0,1997-04-18
Africa,Algeria,,Algiers,4,19,1997,61.5,1997-04-19
Africa,Algeria,,Algiers,4,20,1997,68.9,1997-04-20
Africa,Algeria,,Algiers,4,21,1997,58.1,1997-04-21
